Train No,Train Name,SEQ,Station Code,Station Name,Arrival time,Departure Time,Distance,Source Station,Source Station Name,Destination Station,Destination Station Name
79414,CBY - ANND D,10,AGAS,AGAS,14:29:00,14:30:00,39,CBY,KHAMBHAT,ANND,ANAND JN.
79416,CBY-ANND DMU,10,AGAS,AGAS,12:09:00,12:10:00,39,CBY,KHAMBHAT,ANND,ANAND JN.
79418,CBY-ANND DMU,10,AGAS,AGAS,07:58:00,07:59:00,39,CBY,KHAMBHAT,ANND,ANAND JN.
79420,CBY-ANND DMU,10,AGAS,AGAS,18:53:00,18:54:00,39,CBY,KHAMBHAT,ANND,ANAND JN.
79422,CBY-ANND DMU,10,AGAS,AGAS,10:13:00,10:14:00,39,CBY,KHAMBHAT,ANND,ANAND JN.
79424,CBY-ANND DMU,10,AGAS,AGAS,21:03:00,21:04:00,39,CBY,KHAMBHAT,ANND,ANAND JN.
79426,CBY-ANND DMU,10,AGAS,AGAS,16:29:00,16:30:00,39,CBY,KHAMBHAT,ANND,ANAND JN.
79428,CBY-ANND DMU,10,AGAS,AGAS,05:53:00,05:54:00,39,CBY,KHAMBHAT,ANND,ANAND JN.
69123,ANND-GDA MEM,8,AGCI,ANGADI,11:02:00,11:03:00,45,ANND,ANAND JN.,GDA,GODHRA JN.
69125,ANND-GDA MEM,8,AGCI,ANGADI,20:12:00,20:13:00,45,ANND,ANAND JN.,GDA,GODHRA JN.
69145,ANAND GDA ME,8,AGCI,ANGADI,06:02:00,06:03:00,45,ANND,ANAND JN.,GDA,GODHRA JN.
69147,ANND GODHRA,8,AGCI,ANGADI,15:32:00,15:33:00,45,ANND,ANAND JN.,GDA,GODHRA JN.
69189,ANND-DHD MEM,8,AGCI,ANGADI,12:32:00,12:33:00,45,ANND,ANAND JN.,DHD,DAHOD
69190,DHD-ANND MEM,16,AGCI,ANGADI,15:55:00,15:56:00,107,DHD,DAHOD,ANND,ANAND JN.
69124,GDA-ANND MEM,6,AGCI,ANGADI,05:00:00,05:01:00,33,GDA,GODHRA JN.,ANND,ANAND JN.
69126,GDA-ANND MEM,6,AGCI,ANGADI,13:49:00,13:50:00,33,GDA,GODHRA JN.,ANND,ANAND JN.
69146,GODHRA ANND,6,AGCI,ANGADI,09:15:00,09:16:00,33,GDA,GODHRA JN.,ANND,ANAND JN.
69181,DHD - RTM ME,8,AGR,AMARGARH,17:40:00,17:41:00,64,DHD,DAHOD,RTM,RATLAM JN
69187,DHD-RTM MEMU,8,AGR,AMARGARH,23:25:00,23:26:00,64,DHD,DAHOD,RTM,RATLAM JN
69182,RTM-DHD MEMU,7,AGR,AMARGARH,09:21:00,09:22:00,50,RTM,RATLAM JN,DHD,DAHOD
69188,RTM-DHD MEMU,7,AGR,AMARGARH,02:46:00,02:47:00,50,RTM,RATLAM JN,DHD,DAHOD
22955,KUTCH EXPRES,20,AI,ADIPUR,07:36:00,07:38:00,789,BDTS,BANDRA TERMINUS,BHUJ,NEW BHUJ
19116,BHUJ DDR EXP,3,AI,ADIPUR,23:07:00,23:09:00,48,BHUJ,NEW BHUJ,DDR,DADAR
22956,KUTCH EXPRES,3,AI,ADIPUR,20:57:00,20:59:00,48,BHUJ,NEW BHUJ,BDTS,BANDRA TERMINUS
59425,BHUJ - PNU P,5,AI,ADIPUR,07:23:00,07:25:00,48,BHUJ,NEW BHUJ,PNU,PALANPUR JN
19115,DDR BHUJ EXP,27,AI,ADIPUR,05:41:00,05:43:00,794,DDR,DADAR,BHUJ,NEW BHUJ
59426,PNU - BHUJ P,34,AI,ADIPUR,20:54:00,20:56:00,309,PNU,PALANPUR JN,BHUJ,NEW BHUJ
69117,BRC - DHD ME,4,AIR,ALINDRA ROAD,11:47:00,11:48:00,19,BRC,VADODARA JN.,DHD,DAHOD
69119,BRC-DHD MEMU,4,AIR,ALINDRA ROAD,18:56:00,18:57:00,19,BRC,VADODARA JN.,DHD,DAHOD
69121,BRC - GDA ME,4,AIR,ALINDRA ROAD,20:31:00,20:32:00,19,BRC,VADODARA JN.,GDA,GODHRA JN.
69118,DHD-BRC MEMU,18,AIR,ALINDRA ROAD,18:50:00,18:51:00,127,DHD,DAHOD,BRC,VADODARA JN.
69120,DHD-BRC MEMU,18,AIR,ALINDRA ROAD,08:54:00,08:55:00,127,DHD,DAHOD,BRC,VADODARA JN.
69122,GDA - BRC ME,8,AIR,ALINDRA ROAD,06:50:00,06:51:00,53,GDA,GODHRA JN.,BRC,VADODARA JN.
22955,KUTCH EXPRES,21,AJE,ANJAR,07:48:00,07:50:00,796,BDTS,BANDRA TERMINUS,BHUJ,NEW BHUJ
19116,BHUJ DDR EXP,2,AJE,ANJAR,22:56:00,22:58:00,41,BHUJ,NEW BHUJ,DDR,DADAR
22956,KUTCH EXPRES,2,AJE,ANJAR,20:46:00,20:48:00,41,BHUJ,NEW BHUJ,BDTS,BANDRA TERMINUS
59425,BHUJ - PNU P,4,AJE,ANJAR,07:11:00,07:13:00,41,BHUJ,NEW BHUJ,PNU,PALANPUR JN
19115,DDR BHUJ EXP,28,AJE,ANJAR,05:53:00,05:55:00,801,DDR,DADAR,BHUJ,NEW BHUJ
59426,PNU - BHUJ P,35,AJE,ANJAR,21:11:00,21:13:00,316,PNU,PALANPUR JN,BHUJ,NEW BHUJ
79482,RB 79482,1,AJM,ADRAJ MOTI,00:00:00,10:25:00,0,AJM,ADRAJ MOTI,VJF,VIJAPUR
79484,RB 79484,1,AJM,ADRAJ MOTI,00:00:00,18:10:00,0,AJM,ADRAJ MOTI,VJF,VIJAPUR
79481,RB 79481,2,AJM,ADRAJ MOTI,10:15:00,00:00:00,39,VJF,VIJAPUR,AJM,ADRAJ MOTI
79483,RB 79483,2,AJM,ADRAJ MOTI,18:05:00,00:00:00,39,VJF,VIJAPUR,AJM,ADRAJ MOTI
79305,DADN RTM DEM,10,AJN,AJNOD,09:23:00,09:25:00,49,DADN,MHOW,RTM,RATLAM JN
79309,DADN RTM DEM,10,AJN,AJNOD,20:48:00,20:50:00,49,DADN,MHOW,RTM,RATLAM JN
79313,DADN RTM DMU,10,AJN,AJNOD,15:51:00,15:53:00,49,DADN,MHOW,RTM,RATLAM JN
79317,DADN RTM DEM,10,AJN,AJNOD,07:08:00,07:10:00,49,DADN,MHOW,RTM,RATLAM JN
79306,RTM DADN  DE,11,AJN,AJNOD,14:43:00,14:45:00,90,RTM,RATLAM JN,DADN,MHOW
79310,RTM DADN DEM,11,AJN,AJNOD,07:43:00,07:45:00,90,RTM,RATLAM JN,DADN,MHOW
79314,RTM DADN DMU,11,AJN,AJNOD,11:48:00,11:50:00,90,RTM,RATLAM JN,DADN,MHOW
79318,RTM DADN DEM,11,AJN,AJNOD,20:06:00,20:08:00,90,RTM,RATLAM JN,DADN,MHOW
19034,GUJARAT QUEE,14,AKV,ANKLESHWAR J,21:34:00,21:35:00,179,ADI,AHMEDABAD,BL,VALSAD
22954,GUJARAT EXPR,11,AKV,ANKLESHWAR J,10:12:00,10:14:00,179,ADI,AHMEDABAD,BCT,MUMBAI CENTRAL
59440,AHMADABAD PA,23,AKV,ANKLESHWAR J,04:38:00,04:39:00,179,ADI,AHMEDABAD,BCT,MUMBAI CENTRAL
59442,AHMEDABAD PA,33,AKV,ANKLESHWAR J,19:02:00,19:03:00,179,ADI,AHMEDABAD,BCT,MUMBAI CENTRAL
59167,AKV-RAJ-AKV,1,AKV,ANKLESHWAR J,16:30:00,16:30:00,0,AKV,ANKLESHWAR JN.,RAJ,RAJPIPLA
12961,AVANTIKA EXP,6,AKV,ANKLESHWAR J,23:49:00,23:51:00,311,BCT,MUMBAI CENTRAL,INDB,INDORE BG
19015,SAURASHTRA E,28,AKV,ANKLESHWAR J,15:16:00,15:18:00,311,BCT,MUMBAI CENTRAL,PBR,PORBANDAR
19215,SAURASHTRA E,28,AKV,ANKLESHWAR J,15:16:00,15:18:00,311,BCT,MUMBAI CENTRAL,PBR,PORBANDAR
22953,GUJARAT EXPR,16,AKV,ANKLESHWAR J,11:10:00,11:11:00,311,BCT,MUMBAI CENTRAL,ADI,AHMEDABAD
59439,AHMADABAD PA,46,AKV,ANKLESHWAR J,22:28:00,22:29:00,311,BCT,MUMBAI CENTRAL,ADI,AHMEDABAD
59441,AHMEDABAD PA,42,AKV,ANKLESHWAR J,07:56:00,07:58:00,311,BCT,MUMBAI CENTRAL,ADI,AHMEDABAD
19217,SAU JANATA E,11,AKV,ANKLESHWAR J,22:44:00,22:45:00,300,BDTS,BANDRA TERMINUS,JAM,JAMNAGAR
22927,LOK SHAKTI E,15,AKV,ANKLESHWAR J,01:06:00,01:08:00,300,BDTS,BANDRA TERMINUS,ADI,AHMEDABAD
22955,KUTCH EXPRES,7,AKV,ANKLESHWAR J,22:35:00,22:36:00,300,BDTS,BANDRA TERMINUS,BHUJ,NEW BHUJ
69150,BH VIRAR,2,AKV,ANKLESHWAR J,14:14:00,14:15:00,9,BH,BHARUCH JN.,VR,VIRAR
69172,BH - ST,2,AKV,ANKLESHWAR J,06:43:00,06:44:00,9,BH,BHARUCH JN.,ST,SURAT
19116,BHUJ DDR EXP,20,AKV,ANKLESHWAR J,08:51:00,08:53:00,537,BHUJ,NEW BHUJ,DDR,DADAR
22956,KUTCH EXPRES,16,AKV,ANKLESHWAR J,06:01:00,06:03:00,537,BHUJ,NEW BHUJ,BDTS,BANDRA TERMINUS
12929,BL-DHD INTER,9,AKV,ANKLESHWAR J,09:13:00,09:14:00,118,BL,VALSAD,DHD,DAHOD
19033,GUJARAT QUEE,14,AKV,ANKLESHWAR J,06:35:00,06:37:00,118,BL,VALSAD,ADI,AHMEDABAD
59049,VALSAD VG  P,22,AKV,ANKLESHWAR J,09:33:00,09:35:00,118,BL,VALSAD,VG,VIRAMGAM JN
22929,BLD BRC EXP,9,AKV,ANKLESHWAR J,19:03:00,19:04:00,155,BLD,BHILAD,BRC,VADODARA JN.
22930,BRC BLD EXP,6,AKV,ANKLESHWAR J,08:18:00,08:20:00,79,BRC,VADODARA JN.,BLD,BHILAD
69110,BRC-ST MEMU,14,AKV,ANKLESHWAR J,13:15:00,13:16:00,79,BRC,VADODARA JN.,ST,SURAT
69112,BRC - ST MEM,14,AKV,ANKLESHWAR J,07:21:00,07:22:00,79,BRC,VADODARA JN.,ST,SURAT
19115,DDR BHUJ EXP,10,AKV,ANKLESHWAR J,19:53:00,19:55:00,306,DDR,DADAR,BHUJ,NEW BHUJ
12930,DHD - BL  IN,11,AKV,ANKLESHWAR J,18:44:00,18:45:00,226,DHD,DAHOD,BL,VALSAD
22962,SURAT INTERC,15,AKV,ANKLESHWAR J,13:53:00,13:54:00,498,HAPA,HAPA,ST,SURAT
12962,INDB - BCT A,14,AKV,ANKLESHWAR J,01:05:00,01:07:00,519,INDB,INDORE BG,BCT,MUMBAI CENTRAL
19218,SAU JANATA E,21,AKV,ANKLESHWAR J,23:51:00,23:53:00,506,JAM,JAMNAGAR,BDTS,BANDRA TERMINUS
22960,SURAT INTERC,18,AKV,ANKLESHWAR J,13:53:00,13:54:00,506,JAM,JAMNAGAR,ST,SURAT
19016,SAURASHTRA E,36,AKV,ANKLESHWAR J,11:10:00,11:12:00,646,PBR,PORBANDAR,BCT,MUMBAI CENTRAL
59168,AKV-RAJ-AKV,14,AKV,ANKLESHWAR J,09:00:00,09:00:00,62,RAJ,RAJPIPLA,AKV,ANKLESHWAR JN.
22959,JAMNAGAR INT,4,AKV,ANKLESHWAR J,14:15:00,14:16:00,49,ST,SURAT,JAM,JAMNAGAR
22961,HAPA INTERCI,4,AKV,ANKLESHWAR J,14:15:00,14:16:00,49,ST,SURAT,HAPA,HAPA
69109,ST-BRC MEMU,10,AKV,ANKLESHWAR J,17:43:00,17:44:00,49,ST,SURAT,BRC,VADODARA JN.
69111,ST-BRC MEMU,10,AKV,ANKLESHWAR J,18:50:00,18:51:00,49,ST,SURAT,BRC,VADODARA JN.
69171,ST - BH,10,AKV,ANKLESHWAR J,19:46:00,19:47:00,49,ST,SURAT,BH,BHARUCH JN.
59050,VG VALSAD PA,41,AKV,ANKLESHWAR J,16:43:00,16:44:00,244,VG,VIRAMGAM JN,BL,VALSAD
69149,VIRAR BH,40,AKV,ANKLESHWAR J,10:49:00,10:50:00,256,VR,VIRAR,BH,BHARUCH JN.
59167,AKV-RAJ-AKV,2,AKVU,ANKLESHWAR U,16:42:00,16:43:00,3,AKV,ANKLESHWAR JN.,RAJ,RAJPIPLA
59168,AKV-RAJ-AKV,13,AKVU,ANKLESHWAR U,08:33:00,08:34:00,59,RAJ,RAJPIPLA,AKV,ANKLESHWAR JN.
59547,OKHA PASSENG,36,ALB,ALIYAVADA,00:19:00,00:20:00,309,ADI,AHMEDABAD,OKHA,OKHA
22945,SAURASHTRA M,22,ALB,ALIYAVADA,11:15:00,11:17:00,800,BCT,MUMBAI CENTRAL,OKHA,OKHA
59207,BVC OKHA PAS,41,ALB,ALIYAVADA,08:30:00,08:31:00,349,BVC,BHAVNAGAR TERMINUS,OKHA,OKHA
22946,SAURASHTRA M,9,ALB,ALIYAVADA,16:15:00,16:16:00,186,OKHA,OKHA,BCT,MUMBAI CENTRAL
59208,BHAVNAGAR PA,20,ALB,ALIYAVADA,18:58:00,19:00:00,186,OKHA,OKHA,BVC,BHAVNAGAR TERMINUS
59504,OKHA VG FAST,18,ALB,ALIYAVADA,07:32:00,07:33:00,186,OKHA,OKHA,VG,VIRAMGAM JN
59548,OKHA ADI PAS,13,ALB,ALIYAVADA,02:52:00,02:54:00,186,OKHA,OKHA,ADI,AHMEDABAD
59212,PBR RJT FAST,16,ALB,ALIYAVADA,11:59:00,12:00:00,153,PBR,PORBANDAR,RJT,RAJKOT
59211,RJT PBR FAST,6,ALB,ALIYAVADA,15:28:00,15:29:00,63,RJT,RAJKOT,PBR,PORBANDAR
59503,VG OKHA FAST,31,ALB,ALIYAVADA,19:59:00,20:00:00,243,VG,VIRAMGAM JN,OKHA,OKHA
59167,AKV-RAJ-AKV,12,ALE,AMLETHA,18:40:00,18:41:00,51,AKV,ANKLESHWAR JN.,RAJ,RAJPIPLA
59168,AKV-RAJ-AKV,3,ALE,AMLETHA,06:40:00,06:41:00,11,RAJ,RAJPIPLA,AKV,ANKLESHWAR JN.
59227,BTD - BVC PA,4,ALMR,ALAMPUR,21:46:00,21:47:00,25,BTD,BOTAD,BVC,BHAVNAGAR TERMINUS
59204,BVC-SUNR FAS,11,ALMR,ALAMPUR,13:09:00,13:10:00,65,BVC,BHAVNAGAR TERMINUS,SUNR,SURENDRANAGAR
59207,BVC OKHA PAS,11,ALMR,ALAMPUR,23:11:00,23:12:00,65,BVC,BHAVNAGAR TERMINUS,OKHA,OKHA
59228,BVC - BTD PA,9,ALMR,ALAMPUR,06:21:00,06:22:00,65,BVC,BHAVNAGAR TERMINUS,BTD,BOTAD
59230,BVC - DHG PA,12,ALMR,ALAMPUR,20:47:00,20:48:00,65,BVC,BHAVNAGAR TERMINUS,DHG,DHRANGADHRA
59234,BTD - SUNR P,10,ALMR,ALAMPUR,15:48:00,15:49:00,65,BVC,BHAVNAGAR TERMINUS,SUNR,SURENDRANAGAR
59272,BVC - SUNR P,9,ALMR,ALAMPUR,10:01:00,10:02:00,65,BVC,BHAVNAGAR TERMINUS,SUNR,SURENDRANAGAR
59229,DHG - BVC PA,13,ALMR,ALAMPUR,06:56:00,06:57:00,140,DHG,DHRANGADHRA,BVC,BHAVNAGAR TERMINUS
59208,BHAVNAGAR PA,49,ALMR,ALAMPUR,03:25:00,03:26:00,469,OKHA,OKHA,BVC,BHAVNAGAR TERMINUS
59203,SUNR-BVC PAS,12,ALMR,ALAMPUR,19:08:00,19:09:00,104,SUNR,SURENDRANAGAR,BVC,BHAVNAGAR TERMINUS
59233,SUNR BTD PAS,11,ALMR,ALAMPUR,12:04:00,12:05:00,104,SUNR,SURENDRANAGAR,BVC,BHAVNAGAR TERMINUS
59271,SUNR - BVC P,10,ALMR,ALAMPUR,16:08:00,16:09:00,104,SUNR,SURENDRANAGAR,BVC,BHAVNAGAR TERMINUS
59101,BRC KATHANA,7,ALV,ANKLAV,17:35:00,17:36:00,30,BRC,VADODARA JN.,KTNA,KATHANA
59103,BRC KATHANA,7,ALV,ANKLAV,11:00:00,11:01:00,30,BRC,VADODARA JN.,KTNA,KATHANA
59102,KATHANA BRC,5,ALV,ANKLAV,06:38:00,06:39:00,32,KTNA,KATHANA,BRC,VADODARA JN.
59104,KATHANA BRC,5,ALV,ANKLAV,15:28:00,15:29:00,32,KTNA,KATHANA,BRC,VADODARA JN.
19034,GUJARAT QUEE,24,AML,AMALSAD,23:46:00,23:47:00,273,ADI,AHMEDABAD,BL,VALSAD
59440,AHMADABAD PA,41,AML,AMALSAD,08:28:00,08:30:00,273,ADI,AHMEDABAD,BCT,MUMBAI CENTRAL
59442,AHMEDABAD PA,52,AML,AMALSAD,22:42:00,22:44:00,273,ADI,AHMEDABAD,BCT,MUMBAI CENTRAL
12921,FLYING RANEE,9,AML,AMALSAD,21:26:00,21:28:00,217,BCT,MUMBAI CENTRAL,ST,SURAT
19015,SAURASHTRA E,19,AML,AMALSAD,12:50:00,12:52:00,217,BCT,MUMBAI CENTRAL,PBR,PORBANDAR
19215,SAURASHTRA E,19,AML,AMALSAD,12:50:00,12:52:00,217,BCT,MUMBAI CENTRAL,PBR,PORBANDAR
59439,AHMADABAD PA,28,AML,AMALSAD,18:44:00,18:46:00,217,BCT,MUMBAI CENTRAL,ADI,AHMEDABAD
59441,AHMEDABAD PA,24,AML,AMALSAD,04:41:00,04:43:00,217,BCT,MUMBAI CENTRAL,ADI,AHMEDABAD
69150,BH VIRAR,20,AML,AMALSAD,17:28:00,17:29:00,103,BH,BHARUCH JN.,VR,VIRAR
12929,BL-DHD INTER,3,AML,AMALSAD,07:37:00,07:38:00,23,BL,VALSAD,DHD,DAHOD
19033,GUJARAT QUEE,4,AML,AMALSAD,04:33:00,04:34:00,23,BL,VALSAD,ADI,AHMEDABAD
59049,VALSAD VG  P,5,AML,AMALSAD,06:35:00,06:36:00,23,BL,VALSAD,VG,VIRAMGAM JN
69151,BL - ST MEMU,5,AML,AMALSAD,15:53:00,15:54:00,23,BL,VALSAD,ST,SURAT
69139,BVI ST MEMU,26,AML,AMALSAD,11:39:00,11:40:00,187,BVI,BORIVLI,ST,SURAT
12930,DHD - BL  IN,17,AML,AMALSAD,20:30:00,20:31:00,321,DHD,DAHOD,BL,VALSAD
19016,SAURASHTRA E,45,AML,AMALSAD,13:32:00,13:34:00,741,PBR,PORBANDAR,BCT,MUMBAI CENTRAL
69141,SJN-ST MEMU,13,AML,AMALSAD,08:21:00,08:23:00,72,SJN,SANJAN,ST,SURAT
12922,FLYING RANEE,6,AML,AMALSAD,06:12:00,06:14:00,45,ST,SURAT,BCT,MUMBAI CENTRAL
59038,SURAT VR PAS,9,AML,AMALSAD,05:19:00,05:20:00,45,ST,SURAT,VR,VIRAR
59048,SURAT BL PAS,9,AML,AMALSAD,19:20:00,19:21:00,45,ST,SURAT,BL,VALSAD
69140,SURAT VR,9,AML,AMALSAD,19:20:00,19:21:00,45,ST,SURAT,VR,VIRAR
69142,ST-SJN MEMU,10,AML,AMALSAD,18:22:00,18:23:00,45,ST,SURAT,SJN,SANJAN
69152,ST  - BL MEM,9,AML,AMALSAD,10:18:00,10:19:00,45,ST,SURAT,BL,VALSAD
59050,VG VALSAD PA,58,AML,AMALSAD,19:56:00,19:57:00,339,VG,VIRAMGAM JN,BL,VALSAD
59037,VIRAR ST PAS,22,AML,AMALSAD,21:50:00,21:52:00,161,VR,VIRAR,ST,SURAT
69149,VIRAR BH,22,AML,AMALSAD,07:58:00,07:59:00,161,VR,VIRAR,BH,BHARUCH JN.
59119,BRC - CTD,9,AMLP,AMALPUR,19:01:00,19:02:00,43,BRC,VADODARA JN.,CTD,CHHOTA UDEPUR
59121,PRTN - BDE P,9,AMLP,AMALPUR,11:01:00,11:02:00,43,BRC,VADODARA JN.,CTD,CHHOTA UDEPUR
79455,BRC-CTD DEMU,9,AMLP,AMALPUR,12:46:00,12:47:00,43,BRC,VADODARA JN.,CTD,CHHOTA UDEPUR
59118,CTD - BRC,11,AMLP,AMALPUR,07:43:00,07:44:00,61,CTD,CHHOTA UDEPUR,BRC,VADODARA JN.
59120,CTD - PRTN P,11,AMLP,AMALPUR,18:33:00,18:34:00,61,CTD,CHHOTA UDEPUR,PRTN,PRATAP NAGAR
59122,BDE-PRTN PAS,11,AMLP,AMALPUR,12:15:00,12:16:00,61,CTD,CHHOTA UDEPUR,BRC,VADODARA JN.
79456,CTD - BRC DE,11,AMLP,AMALPUR,17:03:00,17:04:00,61,CTD,CHHOTA UDEPUR,BRC,VADODARA JN.
59117,PRTN-BDE,8,AMLP,AMALPUR,08:12:00,08:13:00,37,PRTN,PRATAP NAGAR,CTD,CHHOTA UDEPUR
69181,DHD - RTM ME,3,ANAS,ANAS,16:52:00,16:53:00,18,DHD,DAHOD,RTM,RATLAM JN
69187,DHD-RTM MEMU,3,ANAS,ANAS,22:37:00,22:38:00,18,DHD,DAHOD,RTM,RATLAM JN
69182,RTM-DHD MEMU,12,ANAS,ANAS,10:10:00,10:11:00,96,RTM,RATLAM JN,DHD,DAHOD
69188,RTM-DHD MEMU,12,ANAS,ANAS,03:49:00,03:51:00,96,RTM,RATLAM JN,DHD,DAHOD
12010,SHATABDI EXP,3,ANND,ANAND JN.,15:38:00,15:40:00,63,ADI,AHMEDABAD,BCT,MUMBAI CENTRAL
12902,GUJARAT MAIL,5,ANND,ANAND JN.,23:14:00,23:16:00,63,ADI,AHMEDABAD,BCT,MUMBAI CENTRAL
12932,BCT DOUBLEDE,3,ANND,ANAND JN.,07:01:00,07:03:00,63,ADI,AHMEDABAD,BCT,MUMBAI CENTRAL
12934,KARNAVATI EX,3,ANND,ANAND JN.,05:58:00,05:59:00,63,ADI,AHMEDABAD,BCT,MUMBAI CENTRAL
19034,GUJARAT QUEE,7,ANND,ANAND JN.,19:28:00,19:29:00,63,ADI,AHMEDABAD,BL,VALSAD
19036,ADI BRC INTE,7,ANND,ANAND JN.,15:51:00,15:52:00,63,ADI,AHMEDABAD,BRC,VADODARA JN.
22928,LOK SHAKTI E,5,ANND,ANAND JN.,22:21:00,22:22:00,63,ADI,AHMEDABAD,BDTS,BANDRA TERMINUS
22954,GUJARAT EXPR,6,ANND,ANAND JN.,08:18:00,08:19:00,63,ADI,AHMEDABAD,BCT,MUMBAI CENTRAL
59440,AHMADABAD PA,11,ANND,ANAND JN.,00:56:00,00:57:00,63,ADI,AHMEDABAD,BCT,MUMBAI CENTRAL
59442,AHMEDABAD PA,13,ANND,ANAND JN.,14:35:00,14:36:00,63,ADI,AHMEDABAD,BCT,MUMBAI CENTRAL
59550,SANKALP FAST,6,ANND,ANAND JN.,16:35:00,16:37:00,63,ADI,AHMEDABAD,BRC,VADODARA JN.
69102,ADI - BRC ME,13,ANND,ANAND JN.,18:42:00,18:43:00,63,ADI,AHMEDABAD,BRC,VADODARA JN.
69106,ADI-ANND MEM,13,ANND,ANAND JN.,02:20:00,02:20:00,63,ADI,AHMEDABAD,ANND,ANAND JN.
69108,ADI-BRC MEMU,13,ANND,ANAND JN.,09:41:00,09:42:00,63,ADI,AHMEDABAD,BRC,VADODARA JN.
69114,ADI-BRC MEMU,13,ANND,ANAND JN.,06:55:00,06:56:00,63,ADI,AHMEDABAD,BRC,VADODARA JN.
69116,ADI - ANND M,7,ANND,ANAND JN.,03:45:00,03:45:00,63,ADI,AHMEDABAD,ANND,ANAND JN.
69128,ADI-ANND MEM,13,ANND,ANAND JN.,15:20:00,15:20:00,63,ADI,AHMEDABAD,ANND,ANAND JN.
69130,ADI-ANND MEM,13,ANND,ANAND JN.,20:50:00,20:50:00,63,ADI,AHMEDABAD,ANND,ANAND JN.
79430,ADI-ANND DMU,5,ANND,ANAND JN.,03:20:00,03:20:00,63,ADI,AHMEDABAD,ANND,ANAND JN.
59162,ANND BHARUCH,1,ANND,ANAND JN.,17:45:00,17:45:00,0,ANND,ANAND JN.,BH,BHARUCH JN.
59163,ANND VTL PAS,1,ANND,ANAND JN.,12:15:00,12:15:00,0,ANND,ANAND JN.,VTL,VADTAL SWAMINARAYAN
59169,ANND VTL PAS,1,ANND,ANAND JN.,07:30:00,07:30:00,0,ANND,ANAND JN.,VTL,VADTAL SWAMINARAYAN
69104,ANND - BRC M,1,ANND,ANAND JN.,04:00:00,04:00:00,0,ANND,ANAND JN.,BRC,VADODARA JN.
69105,ANND-ADI MEM,1,ANND,ANAND JN.,03:05:00,03:05:00,0,ANND,ANAND JN.,ADI,AHMEDABAD
69123,ANND-GDA MEM,1,ANND,ANAND JN.,10:00:00,10:00:00,0,ANND,ANAND JN.,GDA,GODHRA JN.
69125,ANND-GDA MEM,1,ANND,ANAND JN.,19:10:00,19:10:00,0,ANND,ANAND JN.,GDA,GODHRA JN.
69127,ANND-ADI MEM,1,ANND,ANAND JN.,17:00:00,17:00:00,0,ANND,ANAND JN.,ADI,AHMEDABAD
69129,ANND-ADI MEM,1,ANND,ANAND JN.,05:40:00,05:40:00,0,ANND,ANAND JN.,ADI,AHMEDABAD
69133,ANND  DK MEM,1,ANND,ANAND JN.,07:30:00,07:30:00,0,ANND,ANAND JN.,DK,DAKOR
69135,ANND- DK,1,ANND,ANAND JN.,16:40:00,16:40:00,0,ANND,ANAND JN.,DK,DAKOR
69138,ANND BRC MEM,1,ANND,ANAND JN.,21:15:00,21:15:00,0,ANND,ANAND JN.,BRC,VADODARA JN.
69145,ANAND GDA ME,1,ANND,ANAND JN.,05:00:00,05:00:00,0,ANND,ANAND JN.,GDA,GODHRA JN.
69147,ANND GODHRA,1,ANND,ANAND JN.,14:20:00,14:20:00,0,ANND,ANAND JN.,GDA,GODHRA JN.
69189,ANND-DHD MEM,1,ANND,ANAND JN.,11:30:00,11:30:00,0,ANND,ANAND JN.,DHD,DAHOD
69191,ANND-GNC MEM,1,ANND,ANAND JN.,18:10:00,18:10:00,0,ANND,ANAND JN.,GNC,GANDHINAGAR CAPITAL
79413,ANND - CBY D,1,ANND,ANAND JN.,13:35:00,13:35:00,0,ANND,ANAND JN.,CBY,KHAMBHAT
79415,ANND-CBY DMU,1,ANND,ANAND JN.,11:15:00,11:15:00,0,ANND,ANAND JN.,CBY,KHAMBHAT
79417,ANND-CBY DMU,1,ANND,ANAND JN.,07:05:00,07:05:00,0,ANND,ANAND JN.,CBY,KHAMBHAT
79419,ANND-CBY DMU,1,ANND,ANAND JN.,18:00:00,18:00:00,0,ANND,ANAND JN.,CBY,KHAMBHAT
79421,ANND-CBY DMU,1,ANND,ANAND JN.,05:00:00,05:00:00,0,ANND,ANAND JN.,CBY,KHAMBHAT
79423,ANND-CBY DMU,1,ANND,ANAND JN.,15:35:00,15:35:00,0,ANND,ANAND JN.,CBY,KHAMBHAT
79425,ANND-CBY DMU,1,ANND,ANAND JN.,09:20:00,09:20:00,0,ANND,ANAND JN.,CBY,KHAMBHAT
79427,ANND-CBY DMU,1,ANND,ANAND JN.,20:10:00,20:10:00,0,ANND,ANAND JN.,CBY,KHAMBHAT
79429,ANND-ADI DMU,1,ANND,ANAND JN.,22:35:00,22:35:00,0,ANND,ANAND JN.,ADI,AHMEDABAD
12009,SHATABDI EXP,7,ANND,ANAND JN.,11:36:00,11:38:00,426,BCT,MUMBAI CENTRAL,ADI,AHMEDABAD
12901,GUJARAT MAIL,10,ANND,ANAND JN.,05:04:00,05:06:00,426,BCT,MUMBAI CENTRAL,ADI,AHMEDABAD
12931,ADI DOUBLE D,9,ANND,ANAND JN.,20:11:00,20:13:00,426,BCT,MUMBAI CENTRAL,ADI,AHMEDABAD
