Train no,Train Name,arrival,Station Code,Zone,duration_m,Station Name,departure,return_train,Destination Station,Destination Station Name,Distance
53450,Bhagalpur Banka Passenger,09:00:00,BGP,ER,25,BHAGALPUR,05:35:00,53449,BAKA,Banka,53
51435,Pune Satara Passenger,21:40:00,PUNE,CR,35,PUNE JN,17:05:00,51436,STR,SATARA,137
51436,Satara Pune Passenger,08:55:00,STR,CR,40,SATARA,04:15:00,51435,PUNE,PUNE JN,137
51451,Pune-Daund- Baramati Passenger,10:20:00,PUNE,CR,10,PUNE JN,07:10:00,51452,BRMT,Baramati,120
51452,Baramati-Daund-Pune Passenger,13:55:00,BRMT,CR,15,Baramati,10:40:00,51451,PUNE,PUNE JN,120
51690,Bir Khandwa Shuttle,20:00:00,BIR,CR,45,Bir,19:15:00,51689,KNW,KHANDWA,33
51751,Rewa Bilaspur Fast Passenger,10:15:00,REWA,WCR,15,REWA,21:00:00,51752,BSP,BILASPUR JN,466
51752,Bilaspur Rewa Fast Passenger,06:30:00,BSP,WCR,55,BILASPUR JN,17:35:00,51751,REWA,REWA,466
51753,Rewa Chirmiri Fast Passenger,09:25:00,REWA,WCR,25,REWA,21:00:00,51754,CHRM,Chirmiri,401
51754,Chirmiri Rewa Fast Passenger,06:30:00,CHRM,SECR,45,Chirmiri,14:45:00,51753,REWA,REWA,401
51755,Chirmiri Manendragarh Passenger,11:45:00,CHRM,SECR,0,Chirmiri,10:45:00,51756,MDGR,Manendragarh,22
51756,Manendragarh Chirmiri Passenger,14:15:00,MDGR,SECR,0,Manendragarh,13:15:00,51755,CHRM,Chirmiri,22
51763,Satna Manikpur Passenger,08:05:00,STA,WCR,5,SATNA,06:00:00,51764,MKP,MANIKPUR JN,77
51764,Manikpur Satna Passenger,10:20:00,MKP,WCR,55,MANIKPUR JN,08:25:00,51765,STA,SATNA,77
51765,Satna Manikpur Passenger,19:15:00,STA,WCR,20,SATNA,16:55:00,51764,MKP,MANIKPUR JN,77
51766,Manikpur Satna Passenger,21:45:00,MKP,WCR,5,MANIKPUR JN,19:40:00,51765,STA,SATNA,77
51767,Katni Satna Passenger,16:00:00,KTE,WCR,50,KATNI,14:10:00,51768,STA,SATNA,99
51768,Satna Katni Passenger,13:40:00,STA,WCR,20,SATNA,11:20:00,51767,KTE,KATNI,99
51777,Gwalior Bhind Passenger,08:40:00,GWL,NCR,25,GWALIOR JN,06:15:00,51778,BIX,BHIND,79
51778,Bhind Gwalior Passenger,11:35:00,BIX,NCR,30,BHIND,09:05:00,51779,GWL,GWALIOR JN,79
51779,Gwalior Bhind Passenger,16:40:00,GWL,NCR,25,GWALIOR JN,14:15:00,51780,BIX,BHIND,79
51780,Bhind Gwalior Passenger,18:00:00,BIX,NCR,35,BHIND,15:25:00,51779,GWL,GWALIOR JN,79
51801,Mahoba Kanpur Pass,10:40:00,MBA,NCR,5,MAHOBA,05:35:00,51802,CNB,KANPUR CENTRAL,199
51802,Kanpur Mahoba Passenger,21:45:00,CNB,NCR,5,KANPUR CENTRAL,16:40:00,51801,MBA,MAHOBA,191
51803,Mahoba Banda Passenger,23:15:00,MBA,NCR,5,MAHOBA,22:10:00,51804,BNDA,BANDA JN,53
51804,Banda Mahoba Passenger,05:05:00,BNDA,NCR,5,BANDA JN,04:00:00,51803,MBA,MAHOBA,53
51805,Jhansi Banda Passenger,21:40:00,JHS,NCR,15,JHANSI JN,17:25:00,51806,BNDA,BANDA JN,191
51806,Banda Jhansi Passenger,10:05:00,BNDA,NCR,40,BANDA JN,05:25:00,51805,JHS,JHANSI JN,191
51807,Banda Manikpur Passenger,00:30:00,BNDA,NCR,30,BANDA JN,22:00:00,51808,MKP,MANIKPUR JN,99
51808,Manikpur Banda Passenger,03:50:00,MKP,NCR,50,MANIKPUR JN,01:00:00,51807,BNDA,BANDA JN,99
51809,Kanpur Tundla Passenger,20:10:00,CNB,NCR,5,KANPUR CENTRAL,14:05:00,51810,TDL,TUNDLA JN,232
51810,Tundla Kanpur Passenger,14:00:00,TDL,NCR,10,TUNDLA JN,06:50:00,51809,CNB,KANPUR CENTRAL,232
51811,Bina Jhansi Passenger,18:55:00,BINA,NCR,55,BINA JN,15:00:00,51812,JHS,JHANSI JN,153
51812,Jhansi Bina Passenger,11:35:00,JHS,NCR,0,JHANSI JN,07:35:00,51811,BINA,BINA JN,153
51813,Jhansi Lucknow Passenger,11:20:00,JHS,NCR,30,JHANSI JN,02:50:00,51814,LKO,LUCKNOW,294
51814,Lucknow-Jhansi Passenger,00:25:00,LKO,NCR,45,LUCKNOW,16:40:00,51813,JHS,JHANSI JN,294
51815,Jhansi Agra Passenger,12:30:00,JHS,NCR,5,JHANSI JN,07:25:00,51816,AGC,AGRA CANTT,216
51818,BANDIKUI AGRA PASS,09:55:00,BKI,NCR,45,BANDIKUI JN,06:10:00,51817,AF,AGRA FORT,150
51819,Jhansi Allahabad Passenger,18:45:00,JHS,NCR,35,JHANSI JN,07:10:00,51820,ALD,ALLAHABAD JN,390
51821,JHANSI - KHUJURAHO Passenger,11:55:00,JHS,NCR,45,JHANSI JN,07:10:00,51822,KURJ,KHAJURAHO,201
51822,KHUJURAHO - JHANSI Passenger,18:10:00,KURJ,NCR,40,KHAJURAHO,12:30:00,51821,JHS,JHANSI JN,201
51828,Jhansi Itarsi Passenger,11:20:00,JHS,NCR,10,JHANSI JN,18:10:00,51827,ET,ITARSI JN,383
51829,Nagpur Itarsi Passenger,17:45:00,NGP,CR,45,NAGPUR,08:00:00,51830,ET,ITARSI JN,320
51830,Itarsi Nagpur Passenger,20:35:00,ET,CR,35,ITARSI JN,12:00:00,51829,NGP,NAGPUR,298
51831,Jhansi Agra Passenger,23:35:00,JHS,NCR,15,JHANSI JN,18:20:00,51832,AGC,AGRA CANTT,216
51832,Agra Jhansi Passenger,11:25:00,AGC,NCR,5,AGRA CANTT,06:20:00,51831,JHS,JHANSI JN,216
51861,Ait Konch Passenger,06:15:00,AIT,NCR,35,AIT,05:40:00,51862,KNH,Konch,13
55306,RAMNAGAR - MORADABAD Fast Passenger,09:25:00,RMR,NER,25,RAMNAGAR,07:00:00,55305,MB,MORADABAD,77
51823,Farukhabad Allahabad kanpur Passenger,17:00:00,ALD,NCR,0,ALLAHABAD JN,07:00:00,51824,FBD,FARRUKHABAD,334
51824,Farrukhabad Allahabad Passenger,20:05:00,FBD,NCR,5,FARRUKHABAD,10:00:00,51823,ALD,ALLAHABAD JN,334
51825,Kanpur Farrukhabaad Passenger,09:20:00,CNB,NCR,0,KANPUR CENTRAL,05:20:00,51826,FBD,FARRUKHABAD,140
51826,Farrukhabad Kanpur Passenger,00:30:00,FBD,NCR,50,FARRUKHABAD,20:40:00,51825,CNB,KANPUR CENTRAL,140
51863,Ait Konch Passenger,11:05:00,AIT,NCR,35,AIT,10:30:00,51862,KNH,Konch,13
51864,Konch Ait Passenger,14:50:00,KNH,NCR,35,Konch,14:15:00,51863,AIT,AIT,13
51865,Ait Konch Passenger,17:40:00,AIT,NCR,35,AIT,17:05:00,51864,KNH,Konch,13
51866,Konch Ait Passenger,18:35:00,KNH,NCR,35,Konch,18:00:00,51865,AIT,AIT,13
51867,Ait Konch Passenger,19:40:00,AIT,NCR,35,AIT,19:05:00,51866,KNH,Konch,13
51868,Konch Ait Passenger,20:35:00,KNH,NCR,35,Konch,20:00:00,51867,AIT,AIT,13
51869,Ait Konch Passenger,22:30:00,AIT,NCR,35,AIT,21:55:00,51868,KNH,Konch,13
51870,Konch Ait Passenger,04:40:00,KNH,NCR,35,Konch,04:05:00,51869,AIT,AIT,13
51901,Agra Delhi Passenger,15:45:00,AGC,NCR,43,AGRA CANTT,08:02:00,51902,DLI,OLD DELHI,197
51902,Delhi Agra Passenger,13:25:00,DLI,NCR,40,OLD DELHI,06:45:00,51901,AGC,AGRA CANTT,197
51903,Delhi Rohtak Passenger,11:15:00,DLI,NR,15,OLD DELHI,09:00:00,51904,ROK,ROHTAK JN,70
51904,Rohtak Delhi Passenger,18:10:00,ROK,NR,40,ROHTAK JN,15:30:00,51903,DLI,OLD DELHI,70
51905,Delhi Shamli Passenger,22:55:00,DLI,NR,25,OLD DELHI,19:30:00,51906,SMQL,SHAMLI,94
51906,Shamli Delhi Passenger,04:40:00,SMQL,NR,40,SHAMLI,02:00:00,51905,DLI,OLD DELHI,94
51907,Shamli Saharanpur Passenger,20:45:00,SMQL,NR,0,SHAMLI,18:45:00,51908,SRE,SAHARANPUR,70
51908,Saharanpur Shamli Passenger,18:20:00,SRE,NR,15,SAHARANPUR,16:05:00,51907,SMQL,SHAMLI,70
51910,Saharanpur Delhi Passenger,12:20:00,SRE,NR,25,SAHARANPUR,06:55:00,51909,DLI,OLD DELHI,164
51911,Delhi Shamli Saharanpur Passenger,17:45:00,DLI,NR,0,OLD DELHI,12:45:00,51910,SRE,SAHARANPUR,164
51912,Saharanpur Delhi Passenger,23:20:00,SRE,NR,15,SAHARANPUR,18:05:00,51911,DLI,OLD DELHI,164
51913,DELHI - SAHARANPUR Passenger,23:00:00,DLI,NR,55,OLD DELHI,18:05:00,51914,SRE,SAHARANPUR,164
51914,SAHARANPUR - DELHI Passenger,08:00:00,SRE,NR,45,SAHARANPUR,03:15:00,51913,DLI,OLD DELHI,164
51915,Delhi - Farukh Nagar Passenger,01:20:00,DLI,NR,45,OLD DELHI,23:35:00,51916,FN,Farukhnagar,52
51916,Farukh Nagar - Delhi Passenger,06:05:00,FN,NR,45,Farukhnagar,04:20:00,51915,DLI,OLD DELHI,52
51971,Mathura Alwar Passenger,12:50:00,MTJ,NCR,55,MATHURA JN,09:55:00,51972,AWR,ALWAR,122
51972,Alwar Mathura Passenger,16:40:00,AWR,NCR,0,ALWAR,13:40:00,51971,MTJ,MATHURA JN,122
51973,Mathura Alwar Bandikui Passenger,11:45:00,MTJ,NCR,35,MATHURA JN,07:10:00,51974,BKI,BANDIKUI JN,183
51974,Bandikui Mathura Passenger,20:05:00,BKI,NCR,20,BANDIKUI JN,15:45:00,51973,MTJ,MATHURA JN,183
51975,Kasganj-Mathura Passenger,23:05:00,KSJ,NER,5,KASGANJ,21:00:00,51976,MTJ,MATHURA JN,105
51976,Mathura-KasGanj Passenger,08:20:00,MTJ,NER,15,MATHURA JN,06:05:00,51975,KSJ,KASGANJ,105
52002,Waghai Bilimora Mix Passenger,17:35:00,WGI,WR,5,Waghai,14:30:00,52003,BIM,BILIMORA JN,63
52003,Bilimora Waghai Mix Passenger,22:40:00,BIM,WR,0,BILIMORA JN,19:40:00,52004,WGI,Waghai,63
52004,Waghai Bilimora Mix Passenger,09:20:00,WGI,WR,20,Waghai,06:00:00,52003,BIM,BILIMORA JN,63
52011,Bilimora Waghai Pass,13:20:00,BIM,WR,0,BILIMORA JN,10:20:00,52012,WGI,Waghai,63
52012,Waghai Bilimora Pass,17:35:00,WGI,WR,5,Waghai,14:30:00,52011,BIM,BILIMORA JN,63
52013,Bilimora Waghai Pass,22:40:00,BIM,WR,0,BILIMORA JN,19:40:00,52012,WGI,Waghai,63
52014,Waghai Bilimora Pass,09:20:00,WGI,WR,20,Waghai,06:00:00,52013,BIM,BILIMORA JN,63
52020,Dabhoi Miyagam Passenger,20:40:00,CDD,WR,10,Chandod,17:30:00,52019,MYG,MIYAGAM KARJAN,49
52021,Moti Koral Miyagam Mix Passenger,08:50:00,MKRL,WR,50,Moti Koral,07:00:00,52022,MYG,MIYAGAM KARJAN,28
52022,Miyagam Moti Koral Mix Passenger,19:35:00,MYG,WR,25,MIYAGAM KARJAN,17:10:00,52021,MKRL,Moti Koral,28
52023,Malsar Dabhoi Mix Passenger,09:30:00,MLSR,WR,40,Malsar,04:50:00,52024,DB,Dabhoi Junction,70
52024,Dabhoi Malsar Mix Passenger,19:50:00,DB,WR,5,Dabhoi Junction,13:45:00,52023,MLSR,Malsar,70
55308,RAMNAGAR - MORADABAD PASSENGER,13:05:00,RMR,NER,20,RAMNAGAR,10:45:00,55307,MB,MORADABAD,76
55310,RAMNAGAR - MORADABAD PASSENGER,15:55:00,RMR,NER,5,RAMNAGAR,13:50:00,55309,MB,MORADABAD,77
51881,Gwalior Agra Fast Passenger,21:00:00,GWL,NCR,55,GWALIOR JN,18:05:00,51882,AGC,AGRA CANTT,118
51883,Bina Gwalior Passenger,22:25:00,BINA,NCR,30,BINA JN,11:55:00,51884,GWL,GWALIOR JN,345
51884,Gwalior Bina Passenger,17:55:00,GWL,NCR,25,GWALIOR JN,08:30:00,51883,BINA,BINA JN,345
52025,Dabhoi Chandod Mix Passenger,17:00:00,DB,WR,45,Dabhoi Junction,16:15:00,52026,CDD,Chandod,17
52026,Chandod Dabhoi Mix Passenger,10:00:00,CDD,WR,50,Chandod,09:10:00,52025,DB,Dabhoi Junction,17
52027,Choranda Dabhoi Mix Passenger,15:25:00,CRND,WR,10,Choranda Junction,13:15:00,52028,DB,Dabhoi Junction,41
52028,Dabhoi Choranda Mix Passenger,12:55:00,DB,WR,0,Dabhoi Junction,09:55:00,52027,CRND,Choranda Junction,41
52033,Jambusar Pratapnagar Mix Passenger,09:20:00,JMB,WR,0,Jambusar Junction,06:20:00,52034,PRTN,Pratapnagar,51
52034,Pratapnagar Jambusar Mix Passenger,21:10:00,PRTN,WR,0,Pratapnagar,18:10:00,52035,JMB,Jambusar Junction,51
52035,Jambusar Pratapnagar Passenger,17:10:00,JMB,WR,0,Jambusar Junction,14:10:00,52036,PRTN,Pratapnagar,51
52036,Pratapnagar Jambusar Passenger,13:00:00,PRTN,WR,0,Pratapnagar,10:00:00,52035,JMB,Jambusar Junction,51
52037,Nadiad Bhadran Mix Passenger,12:25:00,ND,WR,10,NADIAD JN,09:15:00,52038,BDRN,Bhadran,62
52038,Bhadran Nadiad Mix Passenger,17:25:00,BDRN,WR,15,Bhadran,14:10:00,52037,ND,NADIAD JN,62
52041,Miyagam Dabhoi Mix Passenger,11:30:00,MYGL,WR,40,MIYAGAM KARJAN JUNCTION NG,09:50:00,52042,DB,Dabhoi Junction,32
52042,Dabhoi Jn Miyagam Jn NG Passenger,13:40:00,DB,WR,35,Dabhoi Junction,12:05:00,52041,MYGL,MIYAGAM KARJAN JUNCTION NG,32
52045,Miyagam Dabhoi Mix Passenger,18:35:00,MYG,WR,25,MIYAGAM KARJAN,17:10:00,52046,DB,Dabhoi Junction,32
52046,Dabhoi Miyagam Mix Passenger,07:25:00,DB,WR,30,Dabhoi Junction,05:55:00,52045,MYG,MIYAGAM KARJAN,32
52048,Umarpada Kosamba Passenger,18:30:00,UMPD,WR,30,Umarpada,14:00:00,52047,KSB,KOSAMBA JN,62
52072,MAVLI - BARI SADRI PASSENGER,12:30:00,MVJ,NWR,50,MAVLI JN,09:40:00,52071,BI,BARI SADRI,82
52073,Marwar Mavli Passenger,08:50:00,MJ,NWR,35,MARWAR JN,02:15:00,52074,MVJ,MAVLI JN,151
52074,Mavli Marwar Passenger,23:05:00,MVJ,NWR,35,MAVLI JN,16:30:00,52073,MJ,MARWAR JN,151
52075,Marwar Mavli Passenger,20:20:00,MJ,NWR,30,MARWAR JN,13:50:00,52076,MVJ,MAVLI JN,152
52076,Mavli Marwar Passenger,13:10:00,MVJ,NWR,35,MAVLI JN,06:35:00,52075,MJ,MARWAR JN,152
52082,Loharu Jaipur Passenger,22:55:00,LHU,NWR,55,Loharu,16:00:00,52083,JP,JAIPUR,229
52083,Jaipur Loharu Passenger,18:00:00,JP,NWR,50,JAIPUR,10:10:00,52082,LHU,Loharu,229
52084,Loharu Jaipur Passenger,15:20:00,LHU,NWR,50,Loharu,08:30:00,52083,JP,JAIPUR,229
52085,Jaipur Churu Passenger,11:25:00,JP,NWR,20,JAIPUR,06:05:00,52086,CUR,Churu,198
52086,Churu Jaipur Passenger,17:45:00,CUR,NWR,25,Churu,12:20:00,52085,JP,JAIPUR,198
52087,Sikar Churu Passenger,18:40:00,SIKR,NWR,10,Sikar Junction,16:30:00,52088,CUR,Churu,91
52088,Churu Sikar Passenger,10:20:00,CUR,NWR,20,Churu,08:00:00,52087,SIKR,Sikar Junction,91
52101,Neral Matheran Passenger,09:30:00,NRL,CR,0,NERAL,07:30:00,52102,MAE,Matheran,21
52102,Matheran Neral Passenger,08:35:00,MAE,CR,35,Matheran,07:00:00,52101,NRL,NERAL,126
52103,Neral Matheran Passenger,11:10:00,NRL,CR,10,NERAL,09:00:00,52102,MAE,Matheran,126
52104,Matheran Neral Passenger,11:35:00,MAE,CR,45,Matheran,09:50:00,52103,NRL,NERAL,21
52105,Neral Matheran Passenger,12:25:00,NRL,CR,55,NERAL,10:30:00,52104,MAE,Matheran,126
52106,Matheran Neral Passenger,15:25:00,MAE,CR,35,Matheran,13:50:00,52105,NRL,NERAL,126
52108,Matheran Neral Passenger,16:50:00,MAE,CR,35,Matheran,15:15:00,52107,NRL,NERAL,21
52109,Neral Matheran Passenger,19:00:00,NRL,CR,55,NERAL,17:05:00,52110,MAE,Matheran,126
52110,Matheran Neral Passenger,18:10:00,MAE,CR,40,Matheran,16:30:00,52109,NRL,NERAL,126
52121,Pachora Jamner Passenger,10:05:00,PC,CR,5,PACHORA JN,08:00:00,52122,JMNR,Jamner,56
52123,Pachora Jamner Passenger,16:05:00,PC,CR,20,PACHORA JN,13:45:00,52122,JMNR,Jamner,56
52131,Murtajapur Yavatmal Passenger,11:40:00,MZR,CR,35,MURTAJAPUR,07:05:00,52132,YTL,Yavatmal,218
52132,Yavatmal Murtajapur Passenger,16:25:00,YTL,CR,15,Yavatmal,12:10:00,52131,MZR,MURTAJAPUR,218
52137,Murtajapur Achalpur Passenger,10:45:00,MZR,CR,30,MURTAJAPUR,07:15:00,52138,ELP,Achalpur,76
52138,Achalpur Murtajapur Passenger,14:45:00,ELP,CR,30,Achalpur,11:15:00,52137,MZR,MURTAJAPUR,76
52143,Pulgaon Arvi Passenger,11:50:00,PLO,CR,20,PULGAON JN,08:30:00,52144,ARVI,Arvi,39
52144,Arvi Pulgaon Passenger,15:30:00,ARVI,CR,20,Arvi,12:10:00,52143,PLO,PULGAON JN,39
55312,KASHIPUR - MORADABAD PASSENGER,19:30:00,KPV,NER,40,KASHIPUR,17:50:00,55311,MB,MORADABAD,50
14055,DIBRUGARH - OLD DELHI Brahmaputra Exp,06:05:00,DBRG,NR,55,DIBRUGARH,23:10:00,14056,DLI,OLD DELHI,2589
15959,HOWRAH - DIBRUGARH Kamrup Exp,05:45:00,HWH,NFR,10,HOWRAH JN,17:35:00,15960,DBRG,DIBRUGARH,1528
52122,Jamner Pachora Passenger,13:10:00,JMNR,CR,15,Jamner,10:55:00,52121,PC,PACHORA JN,56
52124,Jamner Pachora Passenger,19:05:00,JMNR,CR,0,Jamner,17:05:00,52123,PC,PACHORA JN,56
52171,Gwalior Sheopur Passenger,16:25:00,GWO,NCR,0,Gwalior NG,06:25:00,52172,SOE,Sheopur Kalan,200
52172,Sheopur Gwalior Passenger,16:25:00,SOE,NCR,15,Sheopur Kalan,06:10:00,52171,GWL,GWALIOR JN,207
52174,Sabalgarh Gwalior Passenger,10:50:00,SBL,NCR,35,Sabalgarh,06:15:00,52173,GWL,GWALIOR JN,92
52175,Gwalior Sabalgarh Fast Passenger,13:20:00,GWL,NCR,0,GWALIOR JN,09:20:00,52174,SBL,Sabalgarh,92
52177,Sabalgarh Sheopur Passenger,11:05:00,SBL,NCR,50,Sabalgarh,06:15:00,52178,SOE,Sheopur Kalan,115
52178,Sheopur Sabalgarh Passenger,19:25:00,SOE,NCR,0,Sheopur Kalan,14:25:00,52177,SBL,Sabalgarh,115
52201,Kasganj Lalkuan Passenger,12:55:00,KSJF,NER,55,Kasganj Mg,06:00:00,52202,LKKA,Lal Kuan,188
52202,Lalkuan Kasganj Passenger,21:55:00,LKKA,NER,30,Lal Kuan,14:25:00,52201,KSJF,Kasganj Mg,188
52203,Kasganj Tanakpur Passenger,19:50:00,KSJF,NER,35,Kasganj Mg,10:15:00,52204,TPU,Tanakpur,223
52204,Tanakpur-Bareilly Passenger,17:00:00,TPU,NER,15,Tanakpur,06:45:00,52203,KSJF,Kasganj Mg,223
52205,Kasganj Pilibhit Passenger,19:45:00,KSJF,NER,30,Kasganj Mg,13:15:00,52206,PBE,PILIBHIT JN,162
52206,Pilibhit Kasganj Passenger,11:40:00,PBE,NER,20,PILIBHIT JN,05:20:00,52205,KSJF,Kasganj Mg,162
52207,Kasganj Pilibhit Passenger,21:40:00,KSJF,NER,5,Kasganj Mg,15:35:00,52206,PBE,PILIBHIT JN,162
52208,Pilibhit Kasganj Passenger,13:55:00,PBE,NER,45,PILIBHIT JN,07:10:00,52207,KSJF,Kasganj Mg,162
52209,Bareilly Lalkuan Passenger,17:15:00,BRY,NER,50,BAREILLY,14:25:00,52210,LKKA,Lal Kuan,84
52210,Lalkuan Bareilly Passenger,09:55:00,LKKA,NER,45,Lal Kuan,07:10:00,52209,BRY,BAREILLY,84
52211,Bareilly Lal Kuan Passenger,19:45:00,BRY,NER,40,BAREILLY,17:05:00,52210,LKKA,Lal Kuan,84
52212,Lal Kuan Bareilly Passenger,13:00:00,LKKA,NER,0,Lal Kuan,10:00:00,52211,BRY,BAREILLY,84
52214,Mailani Bareilly Passenger,18:35:00,MLN,NER,35,MAILANI,14:00:00,52213,BRY,BAREILLY,125
52215,Bareilly Pilibhit Passenger,13:50:00,BRY,NER,0,BAREILLY,11:50:00,52216,PBE,PILIBHIT JN,58
52216,Pilibhit Bareilly Passenger,15:15:00,PBE,NER,20,PILIBHIT JN,12:55:00,52215,BRY,BAREILLY,58
52217,Kasganj Bareilly Passenger,00:20:00,KSJF,NER,5,Kasganj Mg,21:15:00,52218,BRY,BAREILLY,104
52218,Bareilly Kasganj Passenger,22:30:00,BRY,NER,0,BAREILLY,19:30:00,52217,KSJF,Kasganj Mg,104
52219,Pilibhit Tanakpur Passenger,17:20:00,PBE,NER,0,PILIBHIT JN,15:20:00,52220,TPU,Tanakpur,61
52220,Tanakpur Pilibhit Passenger,14:40:00,TPU,NER,0,Tanakpur,12:40:00,52219,PBE,PILIBHIT JN,61
52221,Pilibhit Mailani Passenger,17:10:00,PBE,NER,10,PILIBHIT JN,15:00:00,52222,MLN,MAILANI,67
52222,Mailani Pilibhit Passenger,06:45:00,MLN,NER,55,MAILANI,04:50:00,52221,PBE,PILIBHIT JN,67
52223,Pilibhit Mailani Passenger,20:10:00,PBE,NER,10,PILIBHIT JN,18:00:00,52222,MLN,MAILANI,67
52224,Lakhimpur Pilibhit Passenger,08:30:00,LMP,NER,15,LAKHIMPUR,04:15:00,52225,PBE,PILIBHIT JN,127
52225,Pilibhit Lakhimpur Passenger,02:15:00,PBE,NER,15,PILIBHIT JN,22:00:00,52224,LMP,LAKHIMPUR,127
52229,Shahjahanpur Tanakpur Passenger,12:10:00,SZP,NER,40,Shahjahanpur,06:30:00,52230,TPU,Tanakpur,145
52230,Tanakpur Shahjahanpur Passenger,16:40:00,TPU,NER,20,Tanakpur,10:20:00,52229,SZP,Shahjahanpur,145
52231,Pilibhit Shahjahanpur Passenger,09:50:00,PBE,NER,30,PILIBHIT JN,07:20:00,52232,SZP,Shahjahanpur,84
52232,Shahjahanpur Pilibhit Passenger,13:45:00,SZP,NER,30,Shahjahanpur,11:15:00,52231,PBE,PILIBHIT JN,84
52233,Pilibhit Shahjahanpur Passenger,12:55:00,PBE,NER,40,PILIBHIT JN,10:15:00,52234,SZP,Shahjahanpur,84
52234,Shahjahanpur Pilibhit Passenger,16:15:00,SZP,NER,40,Shahjahanpur,13:35:00,52233,PBE,PILIBHIT JN,84
52235,Pilibhit Shahjahanpur Passenger,20:45:00,PBE,NER,40,PILIBHIT JN,18:05:00,52236,SZP,Shahjahanpur,84
